9072	8995	127	508
9072	17699	59	236
90	9055	23	92
90	59634	59	236
90	48326	325	1300
9033	15557	74	148
9033	15528	314	1256
9033	15527	23	46
55750	12877	129	258
55750	17155	113	452
55750	50901	17	34
8996	17235	197	394
8996	47538	67	67
9041	15756	32	64
9041	17147	220	440
9041	55743	123	123
9038	17703	217	868
9015	1	188	376
9015	17262	17	34
9015	54605	141	141
8997	330	192	384
8997	50295	70	70
9055	90	23	92
9055	17735	51	204
9055	41988	60	240
9064	9055	334	1336
8995	1982	306	1224
9063	9020	296	1184
9063	17718	333	1332
9034	15543	24	48
9034	52190	240	960
9020	56729	176	704
9020	52414	107	428
9045	17255	102	408
9045	55927	4	16
9027	15988	316	316
9027	39095	32	128
9013	15987	21	84
9013	38695	296	1184
74	9024	19	76
74	16052	65	65
9026	3046	220	880
9026	3125	319	1276
9077	9026	107	428
9009	19259	10	40
9009	59608	19	19
9009	54539	7	28
8999	14060	20	80
8999	14205	207	828
8999	14122	43	172
9065	8987	152	608
9065	14097	128	256
9065	56581	147	294
9065	25182	61	244
9036	9042	104	416
9036	25198	108	432
9036	38092	12	48
9042	9036	104	416
9042	14052	49	196
9035	14179	70	280
9035	1709	142	568
9011	12360	14	56
9011	43164	17	34
9011	54483	22	88
8986	55632	19	76
8987	9065	152	608
8987	56553	147	294
8987	14104	145	290
8987	14121	190	760
9076	56597	27	108
9076	52804	20	80
9031	3197	6	24
9056	12182	66	264
9056	36016	24	96
9040	12196	33	132
9040	3201	202	808
9040	55423	6	24
9016	10845	15	60
9016	42955	8	32
0	15712	15	60
9062	36012	19	38
9062	38074	11	44
8988	15034	225	900
8988	33106	180	720
8989	15034	119	476
8989	25143	7	28
8990	12124	177	708
8990	51846	78	312
8990	51848	49	196
9002	33306	75	300
9002	36038	9	36
9002	42943	145	580
9048	20552	54	216
8991	58552	239	956
9006	59084	81	81
58552	20610	245	245
58552	56178	102	408
56104	9006	90	360
8998	57834	200	200
8998	18696	34	136
55013	56086	34	136
55013	40174	402	402
58538	56302	22	22
58538	56980	28	28
58538	7571	125	125
9052	9187	89	356
9052	13037	20	20
9043	9052	35	140
9043	9023	66	66
9022	9052	219	219
9022	88	29	116
9022	13017	191	382
88	9022	29	116
88	13003	193	386
88	13004	183	183
9004	15212	168	168
9004	58630	17	17
58242	9004	31	31
58242	59140	13	52
9047	16011	87	348
9047	16047	139	139
9047	58959	35	140
58928	9008	36	72
58928	15886	232	464
58928	58299	153	153
9008	58928	36	72
9008	16019	72	144
9008	16033	54	54
9024	74	19	76
9024	9069	34	136
9069	9027	60	60
9017	74	34	136
9017	9008	226	226
9039	8992	52	208
9039	59390	221	221
9039	38937	62	248
8992	9039	52	208
8992	15649	134	536
8992	15671	223	223
9046	9074	246	984
9046	15977	268	1072
9046	16039	147	588
9046	38288	68	272
9074	9046	246	984
9074	16086	58	232
9028	9074	27	108
9028	17151	249	498
9071	9028	35	140
9071	35804	128	256
9018	17205	84	168
9018	1914	98	196
9018	38521	75	150
9003	1920	91	364
9003	35722	32	64
9003	39034	77	154
9003	8172	379	1516
42	17184	253	1012
42	17163	123	246
42	1920	197	788
42	49261	78	156
9059	17159	304	608
9059	17167	82	328
9059	17166	255	1020
9059	17156	93	186
9023	9019	100	400
9023	9019	29	29
9019	88	123	123
9019	9023	100	400
8994	9888	244	976
8994	54793	18	72
8994	382	157	314
9050	10569	19	76
9050	13299	188	376
9050	4973	108	432
8993	9078	40	160
9032	9120	28	112
9032	9153	63	252
9032	47944	33	132
9078	8993	40	160
9078	9107	157	628
9078	7821	57	228
9139	9155	161	644
9139	47917	42	168
9139	7821	35	140
9146	9154	165	660
9146	47917	41	164
9146	47944	63	252
9144	73	211	844
9144	9580	21	84
9144	36811	20	40
9109	9168	177	354
9168	9109	177	354
9168	9154	67	134
9168	9153	117	468
9154	9146	165	660
9154	9168	67	134
9154	9155	89	178
9155	9139	161	644
9155	9154	89	178
9155	9107	78	156
9107	9078	157	628
9107	9155	78	156
9107	36838	99	198
57578	9157	102	102
57578	17759	91	91
57578	27439	165	330
9173	9143	40	160
9173	9172	153	612
9173	27439	79	316
9135	9134	43	172
9135	9143	41	164
9135	36773	80	320
9134	9135	43	172
9134	9165	84	336
9134	9081	87	348
9143	9173	40	160
9143	9135	41	164
9143	9082	86	344
9165	9134	84	336
9165	9132	100	400
9165	36822	66	264
9120	9032	28	112
9120	9080	92	368
9120	36822	16	64
9153	9032	63	252
9153	9168	117	468
9153	9079	116	464
9079	9153	116	464
9079	36775	42	42
9080	9120	92	368
9080	6305	38	38
9132	9165	100	400
9132	36815	19	19
9081	9134	87	348
9081	36768	17	17
9082	9143	86	344
9082	36769	19	19
9145	9171	43	172
9083	9172	34	136
9164	9730	414	1656
9164	9683	20	80
9164	27465	104	104
9084	36853	54	108
73	13787	64	256
73	58050	18	36
9157	57578	102	102
9157	36860	161	161
9157	50314	82	328
9171	9145	43	172
9171	9172	80	320
9171	36773	83	332
9172	9173	153	612
9172	9083	34	136
9172	9171	80	320
9085	13258	523	2092
57669	57853	192	192
59670	27576	184	736
59670	38989	17	68
59670	59669	37	37
9105	9110	19	76
9105	9126	33	132
9097	15839	18	72
9097	17390	45	180
9104	14470	298	1192
9104	553	27	108
9104	51000	6	24
9161	15727	20	80
9161	42050	218	872
9086	9131	94	188
9086	54617	188	376
9086	13825	116	232
9086	14445	221	442
9131	9086	94	188
9131	54578	187	374
9131	14727	106	212
9131	17235	101	202
9087	9088	148	296
9087	1	110	440
9087	12413	83	332
9087	50954	135	270
9088	9087	148	296
1	9015	188	376
1	9087	110	440
1	1576	173	346
1	49972	175	700
57653	17241	74	148
57653	28728	62	124
57653	36246	141	564
57653	51017	169	676
9117	17290	156	624
9117	28633	102	204
9117	36246	114	456
9117	38109	90	180
55363	9129	152	608
55363	9094	210	420
55363	28633	127	254
55363	36246	238	952
9129	55363	152	608
9129	9162	264	528
9129	12437	135	540
9129	17276	208	832
9098	9138	73	292
9098	58593	76	152
9098	45847	9	36
9138	9098	73	292
9138	19786	54	216
9138	39486	164	656
9147	17337	137	274
9147	44266	68	272
9147	47368	71	284
9115	17302	117	468
9115	17379	35	140
9110	9115	50	200
9110	17379	22	88
9110	50940	45	180
9126	9110	35	140
9126	49058	5	20
9137	48819	32	128
9137	49063	44	176
9089	26330	282	1128
9089	56251	9	36
56254	9089	48	48
56254	56253	8	32
56217	55626	14	14
56217	57463	70	70
9118	55626	13	26
9118	48812	6	24
9100	57669	15	60
9100	31215	33	33
57519	57408	93	93
57519	14612	46	184
9148	57666	20	80
9148	5174	530	530
9148	31712	61	122
57666	9148	20	80
57666	31662	163	326
57666	31688	649	649
54578	9131	187	374
54578	57637	22	44
54578	54562	136	136
54617	9086	188	376
54617	54578	90	90
9090	9383	204	816
9090	9437	129	258
9090	9374	98	392
9090	10210	60	240
9114	9377	99	396
9114	9406	171	684
9114	9378	99	396
9114	9404	133	532
9103	11951	16	64
9103	25287	95	380
9106	11494	18	72
9106	25301	139	556
9149	25964	9	36
9149	37039	159	636
9152	9108	280	1120
9152	10099	100	400
9152	38415	318	1272
9108	10809	23	92
9108	12037	18	72
9127	9963	301	1204
9127	11860	36	144
9091	11483	496	1984
9112	11220	18	72
9112	48155	24	24
9112	48138	71	284
9136	191	14	56
9136	44811	131	524
9136	44846	68	136
9111	10560	12	48
9111	10570	292	1168
9130	10582	232	464
9130	36204	182	728
9166	10746	11	44
9166	10711	224	448
9166	11396	94	376
9156	9222	101	404
9156	50072	15	60
9156	50424	24	24
71	13987	95	190
71	13940	190	380
71	25372	12	24
71	50113	18	36
9163	9159	216	432
9163	13936	195	780
9163	8162	6	12
9159	9163	216	432
9159	13937	196	392
9159	13943	189	378
9159	50707	225	450
9113	13952	154	154
9113	33245	164	656
9113	38315	13	13
9113	43396	51	204
9113	50707	7	14
9092	26322	9	36
9092	33245	36	144
9092	50743	8	16
9093	25144	166	664
9093	26322	163	652
9093	50720	8	16
9140	25144	131	262
9140	50692	7	14
58078	57197	30	30
58078	57159	8	32
9141	9094	110	220
9141	17265	95	190
9141	28661	77	154
9094	55363	210	420
9094	9141	110	220
9094	9162	152	304
9094	44598	105	210
9162	9129	264	528
9162	9094	152	304
9162	28616	59	118
9162	28661	98	196
9125	141	163	326
9125	15168	108	216
9125	830	23	46
9125	46366	41	82
9116	9150	383	766
9116	11029	119	238
9116	11033	81	162
9116	830	196	392
9150	9116	383	766
9150	9102	222	444
9150	36335	148	296
9150	56601	400	800
9102	9150	222	444
9102	4649	38	76
57459	15158	25	50
57459	8192	209	209
57459	50723	12	48
9095	52237	83	166
9095	52241	7	14
48	9122	81	162
48	52237	2	4
9122	48	81	162
9122	95	106	212
9122	13811	165	330
9122	52527	71	142
9169	9170	122	244
9169	42586	69	138
9169	52527	19	38
9170	9169	122	244
9170	9096	221	884
9170	15161	27	54
9096	9158	241	482
9096	14864	157	628
9158	9096	241	482
9158	95	72	144
9158	50946	52	104
9158	50920	68	136
95	9122	106	212
95	9158	72	144
95	7469	83	166
25	32115	139	278
25	32407	7	14
25	49954	97	194
56	22097	133	266
56	1057	139	278
56	32397	70	140
56	32411	191	382
24	22129	72	144
24	28335	272	544
24	32045	70	140
9123	9167	1904	7616
9123	22106	201	804
9123	22194	178	356
9123	42511	27	108
9167	9123	1904	7616
9167	55889	42	168
9128	23004	193	386
9128	22973	107	428
9119	87	116	464
9119	4846	149	596
9119	58463	159	159
9119	7422	98	392
9121	25907	19	76
9121	41755	168	672
9121	58098	15	60
9124	17814	16	32
9124	49965	1	4
9133	17814	108	216
9133	34042	27	54
9133	38817	99	198
57717	34087	96	192
57717	38814	45	90
57717	45768	363	726
9151	14772	200	800
9151	2220	18	36
9151	36715	14	28
9160	9101	123	246
9160	17793	233	466
9160	36715	107	214
9160	49938	41	41
9101	9160	123	246
9101	17784	199	398
9101	2262	52	104
9101	38747	132	264
9099	9216	231	462
9099	666	79	158
9142	9099	108	216
9142	17804	268	536
9216	9218	113	226
9216	9198	168	336
9216	17791	72	144
9218	9142	235	470
9218	9216	113	226
9218	14818	110	220
9198	17809	124	248
9262	57787	50	200
9262	57786	13	26
9209	26934	288	1152
9209	52194	40	80
9210	9209	164	656
9210	17743	37	74
9179	17739	63	252
9179	17719	156	312
9179	4753	221	884
9179	54695	29	116
9197	9244	94	376
9197	17680	36	144
9197	54695	101	404
9244	9197	94	376
9244	54703	92	368
9192	54596	19	19
9192	53139	149	149
55076	56771	131	524
57844	55062	58	232
57844	55083	52	208
55062	57844	58	232
55062	9206	162	648
55062	34090	89	89
55062	55987	195	195
9206	55062	162	648
9206	57320	341	682
9206	6252	11	44
9249	9226	76	304
9249	57327	332	664
9249	6252	83	332
9226	9249	76	304
9226	33636	20	80
9235	15151	28	112
9235	456	151	604
9252	58357	243	972
9252	15489	38	152
58362	47907	88	352
9180	58358	40	160
9180	2025	53	212
55802	15630	5	20
9183	9247	9	36
9199	59087	12	48
9256	11017	113	226
9256	4684	17	34
9256	32305	287	1148
9189	15134	279	1116
9189	15217	34	136
9184	9182	31	124
9184	36926	75	75
9182	14654	13	13
9182	41960	42	168
59056	57493	83	83
59056	16258	173	346
9202	18968	33	33
9202	53329	252	504
9202	54443	75	75
9203	57883	163	163
9203	18983	109	218
9203	26642	21	84
9203	48464	15	15
9253	57931	100	400
9253	57885	95	380
9253	18976	103	206
9265	57931	101	404
9265	59265	81	324
9265	18995	143	286
9265	18967	106	212
9251	1467	152	304
9251	33564	36	36
9251	54671	8	8
9187	13037	88	352
9187	12985	74	296
9233	12978	117	117
9233	15163	142	568
9233	55754	9	9
9243	13014	216	432
9243	38910	24	96
9255	13009	21	42
9255	13013	86	172
9255	16572	153	612
9261	55379	21	84
9237	14643	12	24
9237	14635	305	610
9237	14622	157	628
9204	11007	158	632
9204	11054	15	60
9195	2556	58	232
9195	2622	16	32
9191	14690	16	64
9191	15065	87	87
9191	6073	60	240
9241	14746	16	64
9241	14904	84	336
81	11019	59	59
81	15206	16	16
81	44905	137	274
9181	11053	268	268
9181	19808	23	92
9181	46339	93	372
9181	46371	68	136
9174	33821	186	744
53	7078	7	28
53	7242	41	164
53	47364	32	128
9178	9914	14	56
9178	58080	19	76
9178	45460	93	93
9264	11320	10	40
9264	18858	31	31
9175	28786	34	68
9223	56342	101	404
9223	18810	52	208
9211	9217	16	64
9211	7087	8	32
9217	9211	16	64
9217	58824	180	180
9217	54842	7	14
9194	54842	131	262
9194	45560	243	486
9194	54846	22	44
9201	23569	233	466
9201	5843	158	316
9201	54846	244	488
9246	2938	7	28
9246	29942	39	156
9246	29930	35	70
9259	3058	19	76
9259	29907	194	776
9259	59034	219	438
9190	59034	1	2
9190	59029	52	104
9190	29896	39	78
9232	14774	93	186
9232	393	252	504
9232	36400	104	208
9232	53144	53	106
9267	5843	19	38
9267	54835	50	100
9267	53726	69	276
9176	53726	17	68
9176	54292	9	36
9188	29912	62	124
9188	29928	26	52
9188	29911	16	32
9257	11394	168	336
9257	11367	20	80
30	119	14	56
30	8437	7	28
9196	11373	54	54
9196	12373	51	204
9234	9196	21	21
9230	59424	19	19
9260	9221	32	32
9260	7996	30	30
9214	9236	56	56
9221	9230	50	50
9221	12380	160	160
59088	58587	2	2
59088	57830	348	348
9208	13284	383	383
9208	58581	14	14
58619	11152	214	856
58619	18318	11	44
58619	57220	61	61
9238	10278	41	41
9238	43959	31	31
9240	86	87	174
9240	11506	233	932
9240	11511	14	28
9185	9240	57	228
9185	11921	11	44
9213	10490	24	48
9213	11071	20	40
9213	48953	63	126
9245	59607	124	248
9245	8127	104	208
9245	8174	20	40
9245	49823	93	186
9263	11973	19	76
9263	11966	134	268
9263	12363	13	26
9263	15125	58	232
9224	2000	4	16
9224	2010	25	100
9224	41564	8	32
68	10969	34	136
68	1991	15	60
68	32276	93	372
9248	11975	233	932
9248	57089	69	138
9248	11949	129	516
9248	6883	156	312
9236	9260	42	42
9236	55584	22	22
9186	9200	61	244
9186	38107	84	336
9200	13403	24	96
9219	9186	56	224
9219	38111	145	580
9193	55008	64	256
9193	34679	104	416
56969	9193	57	228
56969	58290	601	2404
56974	12765	37	148
9212	9254	169	676
9212	12378	78	156
9212	56843	15	60
9254	9212	169	676
9254	9242	239	956
9254	9952	127	254
9254	58117	86	344
9242	9254	239	956
9242	12396	8	32
9228	5478	15	60
9229	13327	67	268
9229	42319	18	18
9229	52687	42	168
9225	9266	131	262
9225	13327	128	512
9225	451	45	90
9225	32284	103	412
9266	9225	131	262
9266	13344	119	476
9266	15474	81	324
9266	15495	271	542
9207	17448	79	316
9207	3882	74	296
43	56245	157	628
43	2015	54	216
43	51316	152	608
55273	17532	83	166
55273	2015	7	14
55273	38416	61	244
9239	17563	89	178
9239	2015	186	744
9215	9227	51	204
9215	17517	89	178
9215	17528	69	276
9220	9227	151	604
9220	17516	92	368
9220	17539	146	584
9227	9215	51	204
9227	9220	151	604
9227	39329	154	308
9250	1997	138	276
9250	2054	209	418
9250	39287	146	292
54755	57252	63	126
54755	2208	91	182
54755	26275	91	182
54755	39306	129	258
9247	55802	63	252
9247	43816	65	260
9222	9156	101	404
9222	32306	39	156
9222	50497	18	36
9231	15487	11	22
9231	20946	66	264
9231	44863	123	246
56156	56153	175	700
56156	15470	18	72
9258	15487	117	234
9258	15457	282	282
9258	55233	112	224
9205	9252	142	568
9205	32895	46	92
9177	26036	25	100
9177	56170	11	44
9309	15006	248	992
9309	15380	25	50
9309	50750	3	6
9355	56934	169	676
9355	14687	105	210
9355	14941	92	184
9355	26070	128	512
54	15382	215	860
54	38223	25	50
54	38208	65	260
54	38230	31	62
9325	475	51	204
9325	55104	128	128
9325	6670	27	108
9325	6681	170	170
9337	17413	77	154
9337	17483	130	520
9337	33596	9	36
9340	28122	34	34
9340	28122	34	136
9340	28144	162	162
9340	28144	162	648
9284	17436	263	1052
9284	17438	12	24
9284	8957	2	4
9345	9426	211	844
9345	9419	101	404
9345	50499	16	64
9286	11861	26	26
9286	14373	143	572
9347	11912	16	64
9347	59223	5	20
9268	11247	12	48
9268	38332	9	36
9268	57904	7	14
9346	10434	114	114
9346	58998	119	119
9358	58925	9	18
9358	55483	60	60
9269	29694	13	52
9289	10840	80	320
9310	10977	85	340
9270	10736	14	56
9270	13763	246	984
9341	10718	14	14
9341	13762	238	952
9271	245	13	52
2	11721	13	52
2	11813	48	192
9354	11864	16	64
9354	11903	20	80
9354	444	114	456
9321	14230	130	520
9321	56973	20	80
9321	55666	4	16
9318	12430	21	84
9318	26801	38	152
9307	12484	31	31
9307	33513	20	80
9307	6186	7	7
9272	12406	28	112
9272	55721	4	16
9273	13449	160	640
9273	13847	13	26
9353	12038	106	424
9353	46076	16	64
9282	9529	10	40
9282	13900	173	692
9282	23551	10	40
9295	15298	103	412
9295	53618	5	10
9295	59547	15	60
9331	15289	15	60
9331	15289	15	60
9331	53647	40	160
9331	53633	31	124
9285	20393	1466	5864
9285	20421	8	32
9285	26260	151	604
9274	9336	77	77
9274	32844	79	79
9274	48886	146	292
9336	9274	77	77
9336	3427	54	216
9336	48926	129	129
9356	3412	44	44
9356	3386	366	732
9356	50696	198	792
9352	13331	177	708
9352	3906	190	760
9352	24879	49	196
9279	4869	134	536
9279	32061	50	100
9279	50712	36	144
87	9119	116	464
87	22195	85	170
87	22225	97	388
9275	32391	209	836
9275	36913	12	48
9287	21624	130	260
9287	21640	255	510
9287	3034	80	80
9287	2980	171	171
9276	18226	388	1552
9276	32030	226	904
9276	40903	103	412
9308	2611	31	124
9308	2616	246	246
9291	9339	14	56
9291	56444	434	1736
9291	6589	221	884
9328	17701	576	2304
9328	2221	245	490
9305	9361	16	16
9305	54127	333	1332
9361	57681	12	48
9361	59054	170	170
9339	9291	14	56
9339	27165	242	968
9339	50026	238	952
9296	9030	227	227
9296	9313	17	68
9313	56318	20	20
9313	16561	120	120
55693	16579	17	17
55693	35784	72	72
55135	10263	35	140
55135	12896	138	138
9344	9326	60	60
9344	54858	94	376
9344	22680	45	90
32	9338	105	420
32	4109	109	436
59621	12912	13	52
59621	59594	138	552
59621	12927	78	78
9342	9301	186	186
9342	13822	126	504
9342	54732	163	163
9342	874	122	244
64	10233	15	60
64	7275	56	224
57817	1754	142	284
57817	46875	29	29
57817	56031	54	54
9322	16699	115	115
9292	1349	12	48
9292	57764	87	348
9299	39294	75	300
9299	39240	38	152
57163	57160	93	93
57163	57145	137	137
57163	20368	191	382
9316	41079	180	720
9316	51440	6	6
9315	317	17	68
9315	13859	71	284
9350	1232	209	836
9350	1317	278	556
9350	39025	4	8
56062	57146	302	302
56062	54732	120	120
56062	20363	48	96
56062	20479	107	214
9338	32	105	420
9338	26469	80	320
9338	44766	4	8
57160	57163	93	93
57160	21	144	144
57160	20431	131	262
9283	9315	46	184
9348	9333	39	156
9348	2321	220	880
9348	2727	196	392
9290	260	82	164
9290	53207	135	540
9293	9297	196	784
9293	16180	189	378
9293	53429	67	268
80	9350	151	604
80	1317	207	414
9329	1295	17	68
9329	39289	326	1304
9300	5269	15	60
9300	8337	267	1068
9306	2825	102	102
9306	46875	42	42
9357	9329	17	68
9357	55022	40	80
9298	23622	54	108
9298	5285	13	26
9298	8303	104	416
9335	15077	68	68
9294	9283	64	256
9304	16679	6	12
9304	39997	253	253
57145	57163	137	137
57145	58901	178	356
57145	50352	106	106
9323	2321	193	772
9323	30212	140	280
9323	42411	131	262
9323	42479	176	176
9360	9332	137	548
9360	1258	12	48
9334	54735	123	123
9334	56760	124	124
9334	20180	135	270
57146	56062	302	302
57146	57147	65	65
57146	20508	172	344
9333	9348	39	156
9333	21854	39	156
9333	21867	31	62
9333	38902	207	828
9314	64	206	824
9319	16677	12	12
9319	4061	349	349
21	57160	144	144
21	57147	126	126
21	8489	19	19
9326	22676	51	51
9326	22676	51	51
54574	9360	10	40
54574	38990	151	604
9301	9342	186	186
9301	54731	111	111
9301	20531	115	230
59622	59566	290	1160
59622	12886	275	550
59622	42558	15	30
9297	9293	196	784
9297	26469	235	940
9297	53418	133	266
9317	23321	18	72
57147	57146	65	65
57147	21	126	126
57147	20367	188	376
57147	20505	223	446
9312	1501	128	256
9312	1519	248	992
9312	5288	11	22
9330	9359	107	428
9330	16184	102	408
9330	16178	94	188
9359	9330	107	428
9359	16231	317	634
9359	16227	109	218
9359	59483	202	808
9332	1460	67	268
9332	26402	122	244
9351	9357	229	916
9311	1236	56	224
9327	26356	12	48
9327	31125	18	36
9327	50187	70	280
9320	16337	116	464
9320	28345	102	408
9277	16340	24	96
9277	16342	101	404
9277	16367	189	756
57	5489	38	76
57	58241	9	36
57	28555	126	126
57	37216	22	88
9288	23005	180	360
9288	38112	110	220
9281	58610	148	296
9281	16769	52	104
9281	19162	27	54
9349	4042	12	12
9349	31130	12	12
9343	13023	53	212
9343	30329	171	684
9343	33763	252	1008
57667	25192	16	16
57667	27568	419	1676
9302	8949	8	16
9302	40665	65	130
9302	44959	438	438
9280	56180	118	472
9280	55233	39	78
9324	9393	97	388
9324	12302	134	536
9324	45585	118	472
9324	7659	97	388
9278	9393	167	668
9278	12302	94	376
9278	12581	249	996
9428	57828	436	1744
9428	48147	3	12
9428	52941	9	36
9384	9103	58	232
9384	10875	23	92
58706	9384	214	856
58706	58680	16	64
58706	58334	13	52
9362	10023	59	236
9362	10811	223	892
9449	13866	13	52
9449	55360	28	112
9449	29060	16	64
9363	11915	195	780
9363	49303	10	10
9425	11040	39	156
9425	38528	127	508
91	10869	29	29
91	10869	29	116
91	10858	98	392
91	10861	26	104
91	10861	26	26
91	28634	174	696
9443	41584	151	604
9443	41767	12	48
9443	46616	5	20
9364	14942	40	160
9416	15772	87	174
9416	15682	25	50
9416	35567	62	124
9415	9445	82	164
9415	15740	67	134
9415	27322	54	216
9445	9415	82	164
9445	15772	143	286
9445	44661	46	92
9446	9387	119	238
9446	58128	28	56
9446	44661	87	174
9387	9446	119	238
9387	9365	115	460
9387	29118	15	30
9365	9387	115	460
9365	9447	19	76
9447	9365	19	76
9447	29118	92	184
9447	43821	104	208
9366	9309	62	248
9366	50732	5	10
9393	9324	97	388
9393	9278	167	668
9393	271	213	852
9393	45640	92	368
9367	9408	97	388
9367	717	222	888
9408	9367	97	388
9408	48731	44	176
9408	52679	9	36
9417	9449	281	1124
9417	29040	18	72
9417	52679	70	280
9436	10473	284	1136
9436	136	122	244
9436	54937	106	106
9436	7877	5	20
9435	9976	135	540
9435	11872	72	144
9435	48934	6	24
3	45653	8	8
3	48493	114	228
9396	38	32	128
9396	11517	58	232
9396	45770	11	44
9368	11457	32	64
9368	11517	46	92
9368	47613	186	372
9369	12307	29	58
9369	12308	23	46
9433	12376	34	136
9433	12333	247	988
55455	9403	82	164
55455	10449	18	36
55455	10460	98	392
55455	51522	179	358
9403	10240	98	196
9403	10420	19	38
9453	10839	398	1592
9453	11308	183	366
9453	11299	136	544
9453	59666	10	20
9422	13797	64	256
9422	36748	102	408
9422	57186	20	20
57963	10979	56	112
57963	15053	197	394
57963	36300	44	44
57963	36329	38	76
58973	45475	41	82
58973	58240	16	64
82	96	26	52
82	58240	86	172
96	82	26	52
96	58250	59	118
96	53529	227	454
58250	96	59	118
58250	58231	175	350
58231	58250	175	350
58231	33014	316	632
58231	55753	16	16
58231	53513	12	24
58231	54343	72	144
9391	14725	17	68
9391	36300	167	334
9391	45466	95	380
57970	58973	17	34
57970	18666	23	92
9412	9444	17	17
9412	25956	11	11
9412	25956	11	44
9444	9412	17	17
9444	9412	17	68
9444	9451	14	14
9451	9444	14	14
9451	9444	14	56
9451	32168	16	16
9452	12367	24	24
9452	32168	19	19
9452	32168	19	76
9452	37254	20	20
9432	12367	15	15
9432	12367	15	60
9432	25892	19	19
9438	9407	146	584
9438	11936	11	44
9438	25892	125	500
9394	54961	207	828
9394	55030	140	140
9394	54694	140	140
9394	53459	87	348
54961	9394	207	828
54961	9370	100	200
54961	9383	108	432
9407	9438	146	584
9407	15105	142	284
9407	53459	42	168
9430	58686	93	93
9430	49	163	652
9430	9371	147	294
9430	54694	198	198
58686	9430	93	93
58686	58687	170	340
58686	9386	171	171
58686	54698	14	14
58686	54698	14	56
58686	53818	18	18
9381	9370	99	198
9381	4	99	396
9381	9383	99	396
9381	9374	202	404
9392	9383	135	540
9392	9389	209	836
9392	50509	17	68
9413	9414	209	418
9413	9429	74	148
9413	9516	124	248
9413	32301	126	252
9370	54961	100	200
9370	9381	99	198
9370	32286	97	194
4	9381	99	396
4	9395	98	392
4	9375	203	406
4	32286	91	182
9395	4	98	392
9395	59490	97	388
9395	9402	75	150
9395	9434	202	404
59490	9395	97	388
59490	9373	99	396
59490	9382	201	402
59490	53715	15	15
59490	53715	15	60
59490	58710	16	16
49	9430	163	652
49	6149	13	52
49	53722	73	73
49	53818	65	65
49	53818	65	260
58687	58686	170	340
58687	9371	107	214
58687	39	287	574
9371	9430	147	294
9371	58687	107	214
9371	9372	49	98
9372	9371	49	98
9372	9441	249	498
9372	15105	133	266
9373	59490	99	396
9373	9377	204	408
9373	9406	108	432
9402	9395	75	150
9402	32286	102	204
9402	53729	93	186
9383	9090	204	816
9383	54961	108	432
9383	9381	99	396
9383	9392	135	540
55030	9394	140	140
55030	9532	215	860
55030	56843	16	64
